Dates,AMZN US Equity,MSFT US Equity,CRM US Equity,NOW US Equity,WDAY US Equity,DOCU US Equity,GOOGL US Equity,ADBE US Equity,NFLX US Equity,700 HK Equity,NTES US Equity,HUBS US Equity,ABBN SW Equity,SIE GR Equity,HEXAB SS Equity,9984 JP Equity,SYK US Equity,ROP US Equity,ISRG US Equity,PYPL US Equity,ADYEN NA Equity,ANET US Equity,IBKR US Equity,SHL GY Equity,CNK US Equity,CGX CN Equity,7203 JP Equity,6758 JP Equity,7974 JP Equity,WPP LN Equity,OMC US Equity,SAP GY Equity,ORCL US Equity,NJOB SS Equity,WAGE US Equity,WMT US Equity,CVS US Equity,UBSGE SW Equity,DBK GY Equity,SAN SM Equity,ANZ AU Equity,JNPR US Equity,AEO US Equity,ANF US Equity,GPS US Equity,KSS US Equity,GPC US Equity,KR US Equity,COST US Equity,M US Equity,SPX Index,BBY US Equity,PAYX US Equity,CMCSA US Equity,TGT US Equity,AMC US Equity,CINE LN Equity
28-06-91,#N/A N/A,1.4193,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7372,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.6346,#N/A N/A,#N/A N/A,3.1250,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.9652,20.7660,95.7215,#N/A N/A,3.5469,#N/A N/A,0.2099,#N/A N/A,#N/A N/A,10.6875,10.4881,#N/A N/A,#N/A N/A,3.4523,2.6271,#N/A N/A,#N/A N/A,#N/A N/A,4.4352,#N/A N/A,19.0556,2.6719,13.6670,#N/A N/A,371.1600,0.8241,0.9169,1.5972,5.9583,#N/A N/A,#N/A N/A
31-05-91,#N/A N/A,1.5243,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.1961,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.9515,#N/A N/A,#N/A N/A,3.1875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.8192,20.6835,102.5641,#N/A N/A,3.7969,#N/A N/A,0.1852,#N/A N/A,#N/A N/A,10.6875,11.8127,#N/A N/A,#N/A N/A,3.9324,2.5796,#N/A N/A,#N/A N/A,#N/A N/A,5.0556,#N/A N/A,18.6667,2.7188,14.8330,#N/A N/A,389.8300,0.5880,0.9023,1.8194,6.6667,#N/A N/A,#N/A N/A
30-04-91,#N/A N/A,1.3750,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.2752,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.6681,#N/A N/A,#N/A N/A,2.7344,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.2652,20.7642,115.1195,#N/A N/A,3.7969,#N/A N/A,0.2284,#N/A N/A,#N/A N/A,10.1250,10.4881,#N/A N/A,#N/A N/A,3.6624,2.8813,#N/A N/A,#N/A N/A,#N/A N/A,4.1944,#N/A N/A,17.1667,2.7969,12.4580,#N/A N/A,375.3500,0.3889,0.7804,1.8611,6.2396,#N/A N/A,#N/A N/A
29-03-91,#N/A N/A,1.4740,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.4176,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.3608,#N/A N/A,#N/A N/A,2.5469,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.9617,21.3048,123.0441,#N/A N/A,3.6250,#N/A N/A,0.2222,#N/A N/A,#N/A N/A,9.6875,11.4342,#N/A N/A,#N/A N/A,3.9540,2.4695,#N/A N/A,#N/A N/A,#N/A N/A,3.6944,#N/A N/A,17.3333,3.0625,12.1460,#N/A N/A,375.2200,0.3194,0.8877,1.7639,5.8333,#N/A N/A,#N/A N/A
28-02-91,#N/A N/A,1.4410,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0458,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.2261,#N/A N/A,#N/A N/A,2.4063,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.5816,23.4196,122.5746,#N/A N/A,3.1563,#N/A N/A,0.2222,#N/A N/A,#N/A N/A,8.8438,10.4611,#N/A N/A,#N/A N/A,4.1082,2.6505,#N/A N/A,#N/A N/A,#N/A N/A,3.3704,#N/A N/A,18.2222,2.4844,9.9170,#N/A N/A,367.0700,0.3102,0.8194,1.5694,5.6875,#N/A N/A,#N/A N/A
31-01-91,#N/A N/A,1.3628,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4050,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.0637,#N/A N/A,#N/A N/A,2.3438,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.9645,21.5084,111.5760,#N/A N/A,3.0000,#N/A N/A,0.2222,#N/A N/A,#N/A N/A,8.2500,9.8934,#N/A N/A,#N/A N/A,3.7488,2.5442,#N/A N/A,#N/A N/A,#N/A N/A,3.1481,#N/A N/A,16.7222,2.1563,9.4580,#N/A N/A,343.9300,0.2870,0.7414,1.6667,5.4583,#N/A N/A,#N/A N/A
31-12-90,#N/A N/A,1.0451,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.8433,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25.2540,#N/A N/A,#N/A N/A,1.9531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.7741,19.6458,103.6116,#N/A N/A,2.8906,#N/A N/A,0.1944,#N/A N/A,#N/A N/A,7.5625,9.0825,#N/A N/A,#N/A N/A,3.5818,2.3827,#N/A N/A,#N/A N/A,#N/A N/A,2.4537,#N/A N/A,16.8889,1.7813,8.0420,#N/A N/A,330.2200,0.2083,0.7170,1.4583,4.7708,#N/A N/A,#N/A N/A
30-11-90,#N/A N/A,1.0035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.5980,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25.7461,#N/A N/A,#N/A N/A,1.8594,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.0210,19.7391,119.0973,#N/A N/A,2.6875,#N/A N/A,0.1944,#N/A N/A,#N/A N/A,7.5313,8.2445,#N/A N/A,#N/A N/A,3.4899,2.4768,#N/A N/A,#N/A N/A,#N/A N/A,2.3519,#N/A N/A,16.5000,1.5938,7.9170,#N/A N/A,322.2200,0.2269,0.6828,1.2361,4.5313,#N/A N/A,#N/A N/A
31-10-90,#N/A N/A,0.8854,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.5189,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25.0617,#N/A N/A,#N/A N/A,1.5469,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.9420,22.8759,142.5050,#N/A N/A,2.1094,#N/A N/A,0.1327,#N/A N/A,#N/A N/A,6.7188,7.6228,#N/A N/A,#N/A N/A,3.5571,2.8553,#N/A N/A,#N/A N/A,#N/A N/A,1.8148,#N/A N/A,15.6667,1.4063,6.0420,#N/A N/A,304.0000,0.1898,0.5560,1.0972,3.9792,#N/A N/A,#N/A N/A
28-09-90,#N/A N/A,0.8750,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.2025,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.2220,#N/A N/A,#N/A N/A,1.5313,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.8346,18.4093,101.7869,#N/A N/A,2.7031,#N/A N/A,0.1605,#N/A N/A,#N/A N/A,6.8125,8.2716,#N/A N/A,#N/A N/A,2.8134,3.1338,#N/A N/A,#N/A N/A,#N/A N/A,1.7593,#N/A N/A,15.7778,1.6094,5.4580,#N/A N/A,306.0500,0.2315,0.5706,1.0417,4.3958,#N/A N/A,#N/A N/A
31-08-90,#N/A N/A,0.8542,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.5822,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25.5703,#N/A N/A,#N/A N/A,1.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.8219,23.7805,145.6469,#N/A N/A,3.0000,#N/A N/A,0.2870,#N/A N/A,#N/A N/A,7.1250,9.0555,#N/A N/A,#N/A N/A,3.4750,3.4954,#N/A N/A,#N/A N/A,#N/A N/A,1.9815,#N/A N/A,15.9444,1.7969,5.9170,#N/A N/A,322.5600,0.3009,0.4926,1.1944,4.7292,#N/A N/A,#N/A N/A
31-07-90,#N/A N/A,0.9236,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.2230,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.6631,#N/A N/A,#N/A N/A,1.6406,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.6864,26.9063,145.9887,#N/A N/A,3.2656,#N/A N/A,0.4167,#N/A N/A,#N/A N/A,7.8438,11.4072,#N/A N/A,#N/A N/A,3.7441,3.8460,#N/A N/A,#N/A N/A,#N/A N/A,2.1157,#N/A N/A,16.3333,2.0156,7.2080,#N/A N/A,356.1500,0.4306,0.5755,1.4028,5.8333,#N/A N/A,#N/A N/A
29-06-90,#N/A N/A,1.0556,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.3259,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.0279,#N/A N/A,#N/A N/A,1.7500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.0227,27.0907,138.5698,#N/A N/A,3.2813,#N/A N/A,0.5710,#N/A N/A,#N/A N/A,7.7969,11.3261,#N/A N/A,#N/A N/A,3.6536,3.7267,#N/A N/A,#N/A N/A,#N/A N/A,2.1481,#N/A N/A,17.6667,2.0156,7.1040,#N/A N/A,358.0200,0.4398,0.6243,1.5000,6.0625,#N/A N/A,#N/A N/A
31-05-90,#N/A N/A,1.0139,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.2547,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.5101,#N/A N/A,#N/A N/A,1.6719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.6442,25.6694,101.4248,#N/A N/A,3.1094,#N/A N/A,0.4877,#N/A N/A,#N/A N/A,7.0469,10.7314,#N/A N/A,#N/A N/A,3.4215,3.6691,#N/A N/A,#N/A N/A,#N/A N/A,2.4769,#N/A N/A,18.3889,1.8125,6.8130,#N/A N/A,361.2300,0.3935,0.6145,1.5833,6.3021,#N/A N/A,#N/A N/A
30-04-90,#N/A N/A,0.8056,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4208,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.2995,#N/A N/A,#N/A N/A,1.5000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.8101,24.5229,94.6619,#N/A N/A,2.8906,#N/A N/A,0.3920,#N/A N/A,#N/A N/A,6.2031,10.0556,#N/A N/A,#N/A N/A,3.4214,3.3944,#N/A N/A,#N/A N/A,#N/A N/A,2.3704,#N/A N/A,17.5556,1.5156,6.0630,#N/A N/A,330.8000,0.3009,0.6340,1.3056,5.6354,#N/A N/A,#N/A N/A
30-03-90,#N/A N/A,0.7691,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4050,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.8030,#N/A N/A,#N/A N/A,1.4688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.6253,23.0412,99.0345,#N/A N/A,2.9375,#N/A N/A,0.4660,#N/A N/A,#N/A N/A,5.9063,10.2448,#N/A N/A,#N/A N/A,2.6229,3.8176,#N/A N/A,#N/A N/A,#N/A N/A,2.4537,#N/A N/A,16.7778,1.5781,6.2290,#N/A N/A,339.9400,0.3843,0.6438,1.4861,5.7396,#N/A N/A,#N/A N/A
28-02-90,#N/A N/A,0.6858,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.9145,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.2170,#N/A N/A,#N/A N/A,1.2813,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.9948,24.9844,94.0734,#N/A N/A,2.8906,#N/A N/A,0.5525,#N/A N/A,#N/A N/A,5.5000,9.7853,#N/A N/A,#N/A N/A,3.0742,3.9887,#N/A N/A,#N/A N/A,#N/A N/A,2.0972,#N/A N/A,16.8889,1.6250,5.2080,#N/A N/A,331.8900,0.2963,0.6828,1.5139,5.1250,#N/A N/A,#N/A N/A
31-01-90,#N/A N/A,0.6424,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.4873,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.2826,#N/A N/A,#N/A N/A,1.3594,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.2363,25.8168,81.4789,#N/A N/A,2.9531,#N/A N/A,0.5309,#N/A N/A,#N/A N/A,5.3281,9.7853,#N/A N/A,#N/A N/A,3.6553,4.5512,#N/A N/A,#N/A N/A,#N/A N/A,1.7315,#N/A N/A,16.9444,1.5469,5.1460,#N/A N/A,329.0800,0.2546,0.7218,1.6389,4.9688,#N/A N/A,#N/A N/A
